시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2011-06-15,126,저금리(~2021),7.82,7.04,9.52,11.83,
2011-06-16,126,저금리(~2021),8.17,7.29,11.23,12.04,
2011-06-17,126,저금리(~2021),5.9,5.09,9.23,10.21,
2011-06-20,126,저금리(~2021),8.75,7.41,11.22,12.22,
2011-06-21,126,저금리(~2021),9.76,8.63,8.9,13.18,
2011-06-22,126,저금리(~2021),7.01,6.01,6.09,11.13,
2011-06-23,126,저금리(~2021),6.3,5.26,4.45,10.49,
2011-06-24,126,저금리(~2021),6.96,6.1,4.66,11.17,
2011-06-27,126,저금리(~2021),6.13,5.43,4.95,10.6,
2011-06-28,126,저금리(~2021),7.18,6.63,6.46,11.62,
2011-06-29,126,저금리(~2021),9.18,8.17,10.42,12.86,
2011-06-30,126,저금리(~2021),9.4,8.37,11.22,13.02,
2011-07-01,126,저금리(~2021),10.54,9.58,10.83,13.96,
2011-07-04,126,저금리(~2021),8.18,7.37,9.61,12.27,
2011-07-05,126,저금리(~2021),9.77,8.9,11.84,13.51,
2011-07-06,126,저금리(~2021),10.22,9.23,12.3,13.77,
2011-07-07,126,저금리(~2021),12.36,11.15,14.14,15.28,
2011-07-08,126,저금리(~2021),13.68,12.65,15.75,16.41,
2011-07-11,126,저금리(~2021),10.06,8.97,11.72,13.61,
2011-07-12,126,저금리(~2021),8.08,6.71,9.99,11.72,
2011-07-13,126,저금리(~2021),8.0,6.96,9.79,11.93,
2011-07-14,126,저금리(~2021),6.49,5.61,8.21,10.81,
2011-07-15,126,저금리(~2021),8.37,7.52,11.72,12.4,
2011-07-18,126,저금리(~2021),4.84,3.79,8.03,9.29,
2011-07-19,126,저금리(~2021),5.11,3.93,7.34,9.41,
2011-07-20,126,저금리(~2021),5.13,4.36,4.22,9.78,
2011-07-21,126,저금리(~2021),2.52,1.97,1.72,7.69,
2011-07-22,126,저금리(~2021),3.31,2.18,1.08,7.88,
2011-07-25,126,저금리(~2021),1.91,1.05,-0.65,6.84,
2011-07-26,126,저금리(~2021),2.75,1.58,0.8,7.32,
2011-07-27,126,저금리(~2021),4.28,3.01,2.52,8.62,
2011-07-28,126,저금리(~2021),2.8,1.8,3.37,7.53,
2011-07-29,126,저금리(~2021),1.35,0.57,2.63,6.38,
2011-08-01,126,저금리(~2021),2.21,1.09,1.45,6.85,
2011-08-02,126,저금리(~2021),0.0,-1.02,0.79,4.8,
2011-08-03,126,저금리(~2021),-2.86,-3.98,-1.48,1.77,
2011-08-04,126,저금리(~2021),-5.28,-6.25,-3.43,-0.66,
2011-08-05,126,저금리(~2021),-9.59,-10.76,-7.97,-5.88,
2011-08-08,126,저금리(~2021),-12.99,-14.38,-11.2,-10.53,
2011-08-09,126,저금리(~2021),-15.37,-16.68,-12.69,-13.75,
2011-08-10,126,저금리(~2021),-16.27,-17.43,-13.7,-14.77,
2011-08-11,126,저금리(~2021),-15.71,-16.57,-13.05,-13.59,
2011-08-12,126,저금리(~2021),-18.21,-18.69,-15.16,-16.57,
2011-08-16,126,저금리(~2021),-12.7,-13.37,-9.52,-9.64,
2011-08-17,126,저금리(~2021),-13.4,-14.74,-11.02,-11.37,
2011-08-18,126,저금리(~2021),-15.64,-16.25,-12.97,-13.42,
2011-08-19,126,저금리(~2021),-20.44,-21.3,-19.06,-21.18,
2011-08-22,126,저금리(~2021),-21.37,-21.87,-19.5,-22.07,
2011-08-23,126,저금리(~2021),-17.64,-18.25,-17.09,-16.78,
2011-08-24,126,저금리(~2021),-19.21,-19.79,-19.08,-19.04,
2011-08-25,126,저금리(~2021),-17.48,-18.14,-16.59,-16.62,
2011-08-26,126,저금리(~2021),-17.53,-18.2,-16.64,-16.71,
2011-08-29,126,저금리(~2021),-15.87,-16.54,-14.29,-14.48,
2011-08-30,126,저금리(~2021),-15.04,-16.0,-13.8,-13.74,
2011-08-31,126,저금리(~2021),-12.69,-13.7,-12.74,-10.73,
2011-09-01,126,저금리(~2021),-12.2,-12.56,-10.9,-9.27,
2011-09-02,126,저금리(~2021),-12.32,-12.99,-10.9,-9.83,
2011-09-05,126,저금리(~2021),-17.02,-17.32,-14.73,-15.79,
2011-09-06,126,저금리(~2021),-18.68,-18.03,-15.78,-16.79,
2011-09-07,126,저금리(~2021),-13.58,-13.98,-11.94,-11.49,
2011-09-08,126,저금리(~2021),-14.56,-14.8,-11.73,-12.55,
2011-09-09,126,저금리(~2021),-16.86,-16.69,-13.96,-15.11,
2011-09-14,126,저금리(~2021),-19.66,-19.26,-16.9,-18.89,
2011-09-15,126,저금리(~2021),-17.9,-17.41,-14.93,-16.26,
2011-09-16,126,저금리(~2021),-14.81,-14.59,-11.93,-12.59,
2011-09-19,126,저금리(~2021),-15.4,-15.09,-12.47,-13.26,
2011-09-20,126,저금리(~2021),-13.98,-13.75,-11.47,-11.51,
2011-09-21,126,저금리(~2021),-13.32,-13.16,-10.75,-10.75,
2011-09-22,126,저금리(~2021),-16.25,-16.27,-14.36,-15.06,
2011-09-23,126,저금리(~2021),-20.62,-20.47,-20.19,-21.47,
2011-09-26,126,저금리(~2021),-22.86,-23.01,-23.12,-25.52,
2011-09-27,126,저금리(~2021),-18.14,-17.29,-17.11,-17.33,
2011-09-28,126,저금리(~2021),-18.41,-17.84,-17.63,-18.13,
2011-09-29,126,저금리(~2021),-15.57,-15.52,-14.64,-14.95,
2011-09-30,126,저금리(~2021),-16.42,-16.63,-15.75,-16.47,
2011-10-04,126,저금리(~2021),-20.51,-20.44,-20.43,-22.17,
2011-10-05,126,저금리(~2021),-20.68,-20.33,-19.52,-22.0,
2011-10-06,126,저금리(~2021),-18.71,-18.14,-17.5,-18.85,
2011-10-07,126,저금리(~2021),-16.58,-16.44,-15.24,-16.48,
2011-10-10,126,저금리(~2021),-14.79,-14.55,-13.56,-13.87,
2011-10-11,126,저금리(~2021),-13.32,-13.11,-12.35,-12.02,
2011-10-12,126,저금리(~2021),-12.01,-11.68,-9.88,-10.19,
2011-10-13,126,저금리(~2021),-12.48,-12.25,-10.68,-10.9,
2011-10-14,126,저금리(~2021),-11.06,-10.54,-8.86,-8.77,
2011-10-17,126,저금리(~2021),-9.28,-9.11,-7.37,-7.08,
2011-10-18,126,저금리(~2021),-11.78,-11.74,-10.14,-10.3,
2011-10-19,126,저금리(~2021),-10.51,-9.8,-8.15,-7.97,
2011-10-20,126,저금리(~2021),-11.71,-11.67,-10.59,-10.36,
2011-10-21,126,저금리(~2021),-9.94,-9.72,-8.57,-8.03,
2011-10-24,126,저금리(~2021),-5.97,-5.91,-4.61,-3.78,
2011-10-25,126,저금리(~2021),-6.5,-5.96,-5.02,-3.83,
2011-10-26,126,저금리(~2021),-6.46,-6.55,-5.57,-4.49,
2011-10-27,126,저금리(~2021),-5.48,-5.42,-4.9,-3.27,
2011-10-28,126,저금리(~2021),-5.38,-5.47,-4.29,-3.33,
2011-10-31,126,저금리(~2021),-7.22,-6.85,-5.56,-4.85,
2011-11-01,126,저금리(~2021),-7.1,-6.98,-5.71,-5.0,
2011-11-02,126,저금리(~2021),-7.17,-6.88,-5.91,-4.89,
2011-11-03,126,저금리(~2021),-7.04,-6.65,-5.0,-4.62,
2011-11-04,126,저금리(~2021),-4.36,-4.37,-2.83,-2.22,
2011-11-07,126,저금리(~2021),-4.38,-4.21,-2.67,-2.05,
2011-11-08,126,저금리(~2021),-4.79,-4.35,-3.24,-2.19,
2011-11-09,126,저금리(~2021),-2.66,-1.97,-1.37,0.31,
2011-11-10,126,저금리(~2021),-7.35,-7.14,-6.02,-5.52,
2011-11-11,126,저금리(~2021),-4.63,-4.94,-4.23,-3.09,
2011-11-14,126,저금리(~2021),0.63,1.72,2.29,3.75,
2011-11-15,126,저금리(~2021),-0.13,0.04,0.8,2.15,
2011-11-16,126,저금리(~2021),1.29,1.38,1.35,3.51,
2011-11-17,126,저금리(~2021),1.49,1.68,1.9,3.79,
2011-11-18,126,저금리(~2021),-2.43,-2.14,-1.9,0.02,
2011-11-21,126,저금리(~2021),-2.16,-2.19,-1.98,-0.03,
2011-11-22,126,저금리(~2021),-1.99,-2.31,-1.59,-0.16,
2011-11-23,126,저금리(~2021),-4.89,-4.61,-4.05,-2.62,
2011-11-24,126,저금리(~2021),-5.92,-6.03,-5.29,-4.14,
2011-11-25,126,저금리(~2021),-6.39,-6.41,-5.9,-4.56,
2011-11-28,126,저금리(~2021),-3.55,-3.07,-2.44,-1.07,
2011-11-29,126,저금리(~2021),-0.62,-0.62,-0.33,1.37,
2011-11-30,126,저금리(~2021),1.23,1.12,1.04,3.12,
2011-12-01,126,저금리(~2021),4.63,4.96,4.55,6.47,
2011-12-02,126,저금리(~2021),1.93,2.07,3.19,3.87,
2011-12-05,126,저금리(~2021),3.1,3.24,4.04,4.97,
2011-12-06,126,저금리(~2021),-0.06,0.33,1.42,2.23,
2011-12-07,126,저금리(~2021),1.74,1.76,2.4,3.62,
2011-12-08,126,저금리(~2021),1.09,0.81,1.01,2.71,
2011-12-09,126,저금리(~2021),-1.87,-1.82,-0.83,0.03,
2011-12-12,126,저금리(~2021),0.0,0.41,0.99,2.22,
2011-12-13,126,저금리(~2021),-3.86,-3.91,-3.76,-2.2,
2011-12-14,126,저금리(~2021),-4.09,-4.27,-3.87,-2.59,
2011-12-15,126,저금리(~2021),-6.95,-6.67,-7.46,-5.27,
2011-12-16,126,저금리(~2021),-5.08,-4.92,-5.34,-3.35,
2011-12-19,126,저금리(~2021),-5.56,-4.78,-4.88,-3.19,
2011-12-20,126,저금리(~2021),-3.22,-2.86,-3.02,-1.13,
2011-12-21,126,저금리(~2021),0.49,1.0,1.24,2.63,
2011-12-22,126,저금리(~2021),0.37,0.83,1.08,2.46,
2011-12-23,126,저금리(~2021),1.75,2.0,2.46,3.57,
2011-12-26,126,저금리(~2021),-0.99,-0.61,-0.23,1.08,
2011-12-27,126,저금리(~2021),-2.03,-1.78,-1.51,-0.13,
2011-12-28,126,저금리(~2021),-3.01,-2.73,-2.74,-1.09,
2011-12-29,126,저금리(~2021),-3.31,-2.94,-3.52,-1.31,
2012-01-02,126,저금리(~2021),-3.01,-2.69,-3.06,-1.06,
2012-01-03,126,저금리(~2021),1.4,1.76,2.57,3.28,
2012-01-04,126,저금리(~2021),1.89,2.28,2.8,3.78,
2012-01-05,126,저금리(~2021),2.27,2.55,3.22,4.03,
2012-01-06,126,저금리(~2021),0.93,1.57,1.88,3.09,
2012-01-09,126,저금리(~2021),1.84,2.3,2.05,3.81,
2012-01-10,126,저금리(~2021),2.44,3.27,3.81,4.68,
2012-01-11,126,저금리(~2021),1.74,2.21,2.45,3.69,
2012-01-12,126,저금리(~2021),2.26,2.46,2.11,3.92,
2012-01-13,126,저금리(~2021),5.01,5.15,4.97,6.39,
2012-01-16,126,저금리(~2021),2.07,2.09,0.94,3.6,
2012-01-17,126,저금리(~2021),4.23,4.66,4.02,5.92,
2012-01-18,126,저금리(~2021),6.21,6.68,6.9,7.75,
2012-01-19,126,저금리(~2021),7.61,7.86,8.24,8.74,
2012-01-20,126,저금리(~2021),11.23,10.97,11.62,11.28,
2012-01-25,126,저금리(~2021),11.01,11.3,12.15,11.53,
2012-01-26,126,저금리(~2021),7.75,8.38,9.36,9.22,
2012-01-27,126,저금리(~2021),6.89,7.59,8.57,8.56,
2012-01-30,126,저금리(~2021),3.17,3.79,4.67,5.26,
2012-01-31,126,저금리(~2021),3.65,4.01,4.71,5.46,
2012-02-01,126,저금리(~2021),4.59,4.78,4.86,6.15,
2012-02-02,126,저금리(~2021),7.48,7.6,8.16,8.61,
2012-02-03,126,저금리(~2021),4.35,4.6,5.82,6.03,
2012-02-06,126,저금리(~2021),4.29,4.56,5.48,5.99,
2012-02-07,126,저금리(~2021),3.63,3.8,4.78,5.31,
2012-02-08,126,저금리(~2021),2.86,2.46,3.19,4.12,
2012-02-09,126,저금리(~2021),2.59,2.81,2.9,4.45,
2012-02-10,126,저금리(~2021),2.3,2.33,2.93,3.99,
2012-02-13,126,저금리(~2021),1.63,1.92,2.35,3.61,
2012-02-14,126,저금리(~2021),1.36,1.65,1.4,3.35,
2012-02-15,126,저금리(~2021),3.51,3.36,3.05,4.93,
2012-02-16,126,저금리(~2021),2.03,2.27,1.31,3.91,
2012-02-17,126,저금리(~2021),3.92,4.23,3.72,5.69,
2012-02-20,126,저금리(~2021),4.82,5.2,5.31,6.57,
2012-02-21,126,저금리(~2021),4.2,4.5,4.51,5.94,
2012-02-22,126,저금리(~2021),5.57,5.9,6.08,7.2,
2012-02-23,126,저금리(~2021),4.84,4.86,5.23,6.28,
2012-02-24,126,저금리(~2021),5.69,6.0,6.91,7.28,
2012-02-27,126,저금리(~2021),3.58,3.95,4.8,5.43,
2012-02-28,126,저금리(~2021),6.06,6.7,7.75,7.89,
2012-02-29,126,저금리(~2021),7.44,7.93,8.84,8.93,
2012-03-02,126,저금리(~2021),7.09,7.76,8.04,8.79,
2012-03-05,126,저금리(~2021),6.48,6.86,7.43,8.01,
2012-03-06,126,저금리(~2021),7.79,8.16,9.4,9.15,
2012-03-07,126,저금리(~2021),6.52,6.83,7.75,8.01,
2012-03-08,126,저금리(~2021),4.42,4.32,5.43,5.89,
2012-03-09,126,저금리(~2021),5.69,4.62,5.36,6.16,
2012-03-12,126,저금리(~2021),5.1,4.45,4.53,6.0,
2012-03-13,126,저금리(~2021),4.76,4.3,5.01,5.87,
2012-03-14,126,저금리(~2021),5.85,5.48,5.99,6.92,
2012-03-15,126,저금리(~2021),2.44,2.24,2.17,4.06,
2012-03-16,126,저금리(~2021),2.5,2.02,1.86,3.85,
2012-03-19,126,저금리(~2021),2.93,2.51,1.75,4.31,
2012-03-20,126,저금리(~2021),2.22,1.77,1.43,3.61,
2012-03-21,126,저금리(~2021),2.7,2.18,2.45,4.0,
2012-03-22,126,저금리(~2021),2.28,2.01,2.2,3.84,
2012-03-23,126,저금리(~2021),2.14,1.55,1.81,3.41,
2012-03-26,126,저금리(~2021),2.41,1.91,2.38,3.75,
2012-03-27,126,저금리(~2021),4.46,4.0,5.03,5.67,
2012-03-28,126,저금리(~2021),3.26,2.79,3.81,4.57,
2012-03-29,126,저금리(~2021),2.2,1.69,2.66,3.52,
2012-03-30,126,저금리(~2021),1.92,1.48,2.34,3.33,
2012-04-02,126,저금리(~2021),3.04,2.44,2.71,4.22,
2012-04-03,126,저금리(~2021),4.42,3.7,4.26,5.37,
2012-04-04,126,저금리(~2021),4.09,3.3,4.26,5.0,
2012-04-05,126,저금리(~2021),4.24,3.8,4.59,5.45,
2012-04-06,126,저금리(~2021),6.25,5.76,7.0,7.25,
2012-04-09,126,저금리(~2021),5.47,5.09,5.89,6.64,
2012-04-10,126,저금리(~2021),5.67,5.5,5.65,7.0,
2012-04-12,126,저금리(~2021),5.5,4.49,5.24,6.09,
2012-04-13,126,저금리(~2021),5.56,5.1,5.66,6.62,
2012-04-16,126,저금리(~2021),3.87,3.19,3.01,4.89,
2012-04-17,126,저금리(~2021),2.84,2.42,2.2,4.18,
2012-04-18,126,저금리(~2021),5.0,4.57,3.64,6.15,
2012-04-19,126,저금리(~2021),4.98,4.31,3.76,5.91,
2012-04-20,126,저금리(~2021),4.51,4.08,4.17,5.71,
2012-04-23,126,저금리(~2021),5.32,4.93,4.84,6.47,
2012-04-24,126,저금리(~2021),3.95,3.25,3.35,4.96,
2012-04-25,126,저금리(~2021),5.89,5.41,5.58,6.95,
2012-04-26,126,저금리(~2021),5.97,5.25,6.19,6.8,
2012-04-27,126,저금리(~2021),6.21,5.62,6.43,7.13,
2012-04-30,126,저금리(~2021),5.96,5.74,6.49,7.23,
2012-05-02,126,저금리(~2021),7.92,7.41,7.98,8.67,
2012-05-03,126,저금리(~2021),6.34,5.98,6.09,7.45,
2012-05-04,126,저금리(~2021),6.23,5.82,6.25,7.31,
2012-05-07,126,저금리(~2021),3.06,2.58,3.62,4.36,
2012-05-08,126,저금리(~2021),3.35,3.05,3.9,4.79,
2012-05-09,126,저금리(~2021),4.12,3.94,5.29,5.63,
2012-05-10,126,저금리(~2021),4.23,3.49,4.38,5.21,
2012-05-11,126,저금리(~2021),2.53,1.68,2.06,3.49,
2012-05-14,126,저금리(~2021),3.32,2.88,3.71,4.62,
2012-05-15,126,저금리(~2021),2.27,1.63,2.46,3.44,
2012-05-16,126,저금리(~2021),0.38,-0.82,-0.6,0.91,
2012-05-17,126,저금리(~2021),1.07,0.67,0.53,2.36,
2012-05-18,126,저금리(~2021),-3.51,-3.85,-3.78,-2.33,
2012-05-21,126,저금리(~2021),-3.12,-3.9,-3.62,-2.38,
2012-05-22,126,저금리(~2021),-1.18,-1.81,-1.41,-0.23,
2012-05-23,126,저금리(~2021),-3.5,-3.67,-3.3,-2.16,
2012-05-24,126,저금리(~2021),-3.95,-4.35,-3.91,-2.87,
2012-05-25,126,저금리(~2021),-3.22,-3.85,-3.45,-2.35,
2012-05-29,126,저금리(~2021),-2.83,-3.13,-2.22,-1.6,
2012-05-30,126,저금리(~2021),-2.69,-3.22,-2.24,-1.7,
2012-05-31,126,저금리(~2021),-4.0,-4.53,-3.53,-3.08,
2012-06-01,126,저금리(~2021),-4.55,-4.65,-3.72,-3.21,
2012-06-04,126,저금리(~2021),-6.86,-7.22,-6.32,-6.14,
2012-06-05,126,저금리(~2021),-5.41,-5.73,-4.88,-4.47,
2012-06-07,126,저금리(~2021),-3.78,-4.13,-3.34,-2.79,
2012-06-08,126,저금리(~2021),-4.63,-4.9,-4.1,-3.63,
2012-06-11,126,저금리(~2021),-3.38,-3.77,-2.98,-2.44,
2012-06-12,126,저금리(~2021),-4.11,-4.51,-4.11,-3.24,
2012-06-13,126,저금리(~2021),-4.25,-4.43,-4.64,-3.15,
2012-06-14,126,저금리(~2021),-4.71,-5.21,-5.13,-3.99,
2012-06-15,126,저금리(~2021),-6.09,-6.61,-6.62,-5.54,
2012-06-18,126,저금리(~2021),-4.46,-4.75,-5.4,-3.52,
2012-06-19,126,저금리(~2021),-3.94,-4.35,-5.39,-3.09,
2012-06-20,126,저금리(~2021),-3.96,-4.62,-4.91,-3.38,
2012-06-21,126,저금리(~2021),-4.58,-5.11,-5.21,-3.92,
2012-06-22,126,저금리(~2021),-6.45,-7.51,-7.82,-6.72,
2012-06-25,126,저금리(~2021),-8.27,-9.08,-9.31,-8.58,
2012-06-26,126,저금리(~2021),-8.54,-9.51,-9.6,-9.1,
2012-06-27,126,저금리(~2021),-8.97,-9.65,-9.81,-9.27,
2012-06-28,126,저금리(~2021),-9.29,-10.1,-9.7,-9.81,
2012-06-29,126,저금리(~2021),-9.23,-10.03,-9.94,-9.73,
2012-07-02,126,저금리(~2021),-9.03,-9.57,-9.22,-9.16,
2012-07-03,126,저금리(~2021),-7.53,-8.31,-7.95,-7.67,
2012-07-04,126,저금리(~2021),-7.36,-8.03,-7.46,-7.34,
2012-07-05,126,저금리(~2021),-6.4,-7.05,-6.53,-6.2,
2012-07-06,126,저금리(~2021),-7.08,-7.77,-7.25,-7.05,
2012-07-09,126,저금리(~2021),-9.05,-9.54,-9.05,-9.15,
2012-07-10,126,저금리(~2021),-8.76,-9.22,-8.55,-8.76,
2012-07-11,126,저금리(~2021),-9.42,-10.19,-9.94,-9.94,
2012-07-12,126,저금리(~2021),-10.31,-10.92,-11.02,-10.86,
2012-07-13,126,저금리(~2021),-8.43,-9.3,-9.21,-8.89,
2012-07-16,126,저금리(~2021),-8.45,-8.96,-9.05,-8.48,
2012-07-17,126,저금리(~2021),-8.47,-8.88,-9.41,-8.39,
2012-07-18,126,저금리(~2021),-9.97,-10.34,-11.09,-10.18,
2012-07-19,126,저금리(~2021),-8.86,-9.31,-9.55,-8.96,
2012-07-20,126,저금리(~2021),-8.0,-8.44,-8.53,-7.9,
2012-07-23,126,저금리(~2021),-9.04,-9.67,-9.99,-9.42,
2012-07-24,126,저금리(~2021),-7.8,-8.19,-8.56,-7.64,
2012-07-25,126,저금리(~2021),-8.66,-9.0,-9.21,-8.61,
2012-07-26,126,저금리(~2021),-8.84,-9.04,-9.33,-8.66,
2012-07-27,126,저금리(~2021),-6.27,-6.86,-6.69,-6.2,
2012-07-30,126,저금리(~2021),-5.19,-5.81,-6.11,-5.02,
2012-07-31,126,저금리(~2021),-2.76,-3.37,-3.4,-2.43,
2012-08-01,126,저금리(~2021),-2.43,-2.8,-2.82,-1.83,
2012-08-02,126,저금리(~2021),-2.29,-2.69,-2.59,-1.71,
2012-08-03,126,저금리(~2021),-3.58,-3.73,-3.63,-2.83,
2012-08-06,126,저금리(~2021),-1.22,-1.5,-1.33,-0.54,
2012-08-07,126,저금리(~2021),-2.19,-2.87,-2.58,-1.94,
2012-08-08,126,저금리(~2021),-1.1,-1.61,-1.01,-0.65,
2012-08-09,126,저금리(~2021),-1.12,-0.99,-0.43,-0.04,
2012-08-10,126,저금리(~2021),-1.0,-1.35,-0.73,-0.41,
2012-08-13,126,저금리(~2021),-1.52,-1.9,-1.41,-0.97,
2012-08-14,126,저금리(~2021),-0.2,-0.85,-0.48,0.09,
2012-08-16,126,저금리(~2021),-0.47,-1.15,-1.32,-0.21,
2012-08-17,126,저금리(~2021),-3.39,-3.6,-3.78,-2.72,
2012-08-20,126,저금리(~2021),-2.98,-3.54,-3.47,-2.65,
2012-08-21,126,저금리(~2021),-3.38,-3.94,-3.79,-3.08,
2012-08-22,126,저금리(~2021),-3.68,-4.43,-4.3,-3.62,
2012-08-23,126,저금리(~2021),-2.64,-3.3,-3.22,-2.41,
2012-08-24,126,저금리(~2021),-4.04,-4.6,-4.45,-3.82,
2012-08-27,126,저금리(~2021),-5.2,-5.75,-5.82,-5.07,
2012-08-28,126,저금리(~2021),-4.67,-5.31,-5.14,-4.59,
2012-08-29,126,저금리(~2021),-4.56,-5.11,-5.47,-4.37,
2012-08-30,126,저금리(~2021),-5.84,-6.69,-6.92,-6.16,
2012-08-31,126,저금리(~2021),-5.19,-5.93,-6.11,-5.3,
2012-09-03,126,저금리(~2021),-4.89,-5.57,-5.69,-4.9,
2012-09-04,126,저금리(~2021),-5.12,-5.63,-5.71,-4.96,
2012-09-05,126,저금리(~2021),-6.1,-6.82,-6.76,-6.34,
2012-09-06,126,저금리(~2021),-6.0,-6.63,-6.42,-6.13,
2012-09-07,126,저금리(~2021),-3.25,-3.58,-3.21,-2.87,
2012-09-10,126,저금리(~2021),-2.47,-3.0,-2.53,-2.26,
2012-09-11,126,저금리(~2021),-1.88,-2.19,-1.65,-1.4,
2012-09-12,126,저금리(~2021),-0.53,-0.56,-0.25,0.24,
2012-09-13,126,저금리(~2021),0.39,-0.01,0.19,0.79,
2012-09-14,126,저금리(~2021),4.49,3.98,3.45,4.52,
2012-09-17,126,저금리(~2021),4.27,3.75,2.97,4.3,
2012-09-18,126,저금리(~2021),2.51,1.72,1.48,2.43,
2012-09-19,126,저금리(~2021),2.58,1.93,1.78,2.63,
2012-09-20,126,저금리(~2021),0.74,0.12,0.03,0.87,
2012-09-21,126,저금리(~2021),1.22,0.38,0.24,1.13,
2012-09-24,126,저금리(~2021),0.54,0.13,0.18,0.88,
2012-09-25,126,저금리(~2021),0.47,-0.09,-0.36,0.66,
2012-09-26,126,저금리(~2021),0.6,0.0,-0.03,0.75,
2012-09-27,126,저금리(~2021),1.61,0.81,0.2,1.54,
2012-09-28,126,저금리(~2021),3.1,2.62,2.18,3.31,
2012-10-02,126,저금리(~2021),4.71,3.82,3.41,4.44,
2012-10-04,126,저금리(~2021),4.3,3.85,3.47,4.48,
2012-10-05,126,저금리(~2021),4.57,4.14,3.83,4.74,
2012-10-08,126,저금리(~2021),3.0,2.48,2.67,3.2,
2012-10-09,126,저금리(~2021),2.2,1.88,2.21,2.63,
2012-10-10,126,저금리(~2021),2.29,2.03,2.14,2.79,
2012-10-11,126,저금리(~2021),0.97,0.71,1.02,1.5,
2012-10-12,126,저금리(~2021),0.97,-0.01,0.45,0.8,
2012-10-15,126,저금리(~2021),0.64,0.19,0.47,0.99,
2012-10-16,126,저금리(~2021),2.99,2.67,2.76,3.4,
2012-10-17,126,저금리(~2021),3.27,3.02,2.65,3.73,
2012-10-18,126,저금리(~2021),3.03,2.48,1.88,3.23,
2012-10-19,126,저금리(~2021),2.41,1.89,1.7,2.66,
2012-10-22,126,저금리(~2021),1.17,0.79,0.8,1.61,
2012-10-23,126,저금리(~2021),-0.26,-0.91,-0.85,-0.09,
2012-10-24,126,저금리(~2021),-0.96,-1.67,-1.57,-0.87,
2012-10-25,126,저금리(~2021),0.06,-0.32,-0.19,0.48,
2012-10-26,126,저금리(~2021),-3.1,-3.68,-3.6,-3.01,
2012-10-29,126,저금리(~2021),-2.22,-2.74,-2.55,-2.02,
2012-10-30,126,저금리(~2021),-2.29,-2.68,-2.98,-1.95,
2012-10-31,126,저금리(~2021),-1.41,-2.04,-2.2,-1.28,
2012-11-01,126,저금리(~2021),-2.22,-2.57,-2.66,-1.84,
2012-11-02,126,저금리(~2021),-0.71,-1.42,-1.61,-0.66,
2012-11-05,126,저금리(~2021),-2.93,-3.39,-3.47,-2.69,
2012-11-06,126,저금리(~2021),0.52,-0.09,0.24,0.74,
2012-11-07,126,저금리(~2021),0.71,-0.11,0.32,0.72,
2012-11-08,126,저금리(~2021),-2.04,-2.99,-2.86,-2.25,
2012-11-09,126,저금리(~2021),-2.6,-2.93,-2.62,-2.19,
2012-11-12,126,저금리(~2021),-3.74,-4.01,-3.59,-3.33,
2012-11-13,126,저금리(~2021),-4.22,-4.73,-4.49,-4.12,
2012-11-14,126,저금리(~2021),-3.67,-4.28,-4.33,-3.62,
2012-11-15,126,저금리(~2021),-5.56,-6.12,-6.42,-5.68,
2012-11-16,126,저금리(~2021),-4.84,-5.35,-5.65,-4.8,
2012-11-19,126,저금리(~2021),-3.89,-4.47,-4.63,-3.85,
2012-11-20,126,저금리(~2021),-3.54,-4.1,-4.11,-3.46,
2012-11-21,126,저금리(~2021),-4.28,-4.91,-4.89,-4.34,
2012-11-22,126,저금리(~2021),-4.01,-4.51,-4.53,-3.91,
2012-11-23,126,저금리(~2021),-3.27,-3.87,-3.88,-3.22,
2012-11-26,126,저금리(~2021),-3.84,-4.18,-4.14,-3.57,
2012-11-27,126,저금리(~2021),-2.27,-2.95,-2.79,-2.26,
2012-11-28,126,저금리(~2021),-2.57,-3.32,-3.66,-2.65,
2012-11-29,126,저금리(~2021),-0.2,-0.6,-0.74,0.17,
2012-11-30,126,저금리(~2021),2.41,1.61,1.6,2.39,
2012-12-03,126,저금리(~2021),1.83,1.18,1.06,1.98,
2012-12-04,126,저금리(~2021),2.21,1.53,1.42,2.31,
2012-12-05,126,저금리(~2021),3.93,3.23,3.56,3.92,
2012-12-06,126,저금리(~2021),5.51,4.74,5.11,5.32,
2012-12-07,126,저금리(~2021),6.54,5.11,5.27,5.66,
2012-12-10,126,저금리(~2021),6.34,4.75,5.14,5.33,
2012-12-11,126,저금리(~2021),6.03,4.62,5.11,5.22,
2012-12-12,126,저금리(~2021),7.14,5.82,6.26,6.29,
2012-12-13,126,저금리(~2021),11.21,9.76,9.73,9.7,
2012-12-14,126,저금리(~2021),13.2,11.55,11.27,11.17,
2012-12-17,126,저금리(~2021),13.66,12.48,12.14,11.92,
2012-12-18,126,저금리(~2021),14.67,12.84,12.55,12.2,
2012-12-20,126,저금리(~2021),15.07,13.54,13.05,12.75,
2012-12-21,126,저금리(~2021),10.72,9.4,9.57,9.54,
2012-12-24,126,저금리(~2021),9.68,8.6,8.65,8.87,
2012-12-26,126,저금리(~2021),9.74,8.44,8.41,8.74,
2012-12-27,126,저금리(~2021),10.26,8.77,8.83,9.02,
2012-12-28,126,저금리(~2021),12.88,11.67,11.6,11.41,
2013-01-02,126,저금리(~2021),14.25,12.96,12.82,12.4,
