시작일,구간,시기,레버리지 ETF(%),선물 매일(%),선물 월 1회(%),선물 그대로(%),제외 사유
2023-07-17,63,고금리(2022~),17.78,17.76,24.0,24.5,
2023-07-18,63,고금리(2022~),26.64,28.91,34.81,31.81,
2023-07-19,63,고금리(2022~),25.74,25.87,33.89,29.96,
2023-07-20,63,고금리(2022~),35.0,35.86,42.65,36.65,
2023-07-21,63,고금리(2022~),48.72,48.81,51.97,44.18,
2023-07-24,63,고금리(2022~),48.06,47.18,53.36,43.35,
2023-07-25,63,고금리(2022~),55.31,56.4,61.16,47.71,
2023-07-26,63,고금리(2022~),53.24,51.73,55.14,45.07,
2023-07-27,63,고금리(2022~),43.15,42.01,43.8,39.54,
2023-07-28,63,고금리(2022~),38.33,39.12,45.19,38.11,
2023-07-31,63,고금리(2022~),46.61,46.27,49.9,41.82,
2023-08-01,63,고금리(2022~),5.01,2.41,9.07,17.58,
2023-08-02,63,고금리(2022~),4.67,3.4,16.42,18.6,
2023-08-03,63,고금리(2022~),16.76,18.39,30.45,30.35,
2023-08-04,63,고금리(2022~),16.13,16.74,32.41,29.11,
2023-08-07,63,고금리(2022~),12.02,11.91,27.71,25.1,
2023-08-08,63,고금리(2022~),15.57,16.2,32.45,28.44,
2023-08-09,63,고금리(2022~),14.56,14.93,30.45,27.58,
2023-08-10,63,고금리(2022~),11.31,9.87,25.94,23.77,
2023-08-11,63,고금리(2022~),9.94,9.21,24.59,23.23,
2023-08-14,63,고금리(2022~),10.37,10.06,25.28,23.97,
2023-08-16,63,고금리(2022~),-0.31,-0.65,10.07,14.78,
2023-08-17,63,고금리(2022~),4.01,5.23,16.34,19.86,
2023-08-18,63,고금리(2022~),2.94,1.98,16.31,16.92,
2023-08-21,63,고금리(2022~),6.77,6.81,17.59,20.93,
2023-08-22,63,고금리(2022~),10.88,11.12,16.69,24.42,
2023-08-23,63,고금리(2022~),7.36,7.85,17.42,21.67,
2023-08-24,63,고금리(2022~),9.94,10.05,19.0,23.35,
2023-08-25,63,고금리(2022~),7.79,7.77,10.9,21.51,
2023-08-28,63,고금리(2022~),6.44,6.55,6.97,20.53,
2023-08-29,63,고금리(2022~),7.96,7.8,16.99,21.58,
2023-08-30,63,고금리(2022~),8.83,7.7,16.44,21.5,
2023-08-31,63,고금리(2022~),12.95,13.75,18.58,26.47,
2023-09-01,63,고금리(2022~),7.39,7.29,19.83,21.29,
2023-09-04,63,고금리(2022~),8.56,9.04,20.25,22.77,
2023-09-05,63,고금리(2022~),0.88,0.09,13.29,15.32,
2023-09-06,63,고금리(2022~),-2.65,-3.07,9.22,12.34,
2023-09-07,63,고금리(2022~),-6.8,-6.79,3.47,8.57,
2023-09-08,63,고금리(2022~),-1.64,-1.58,11.23,13.66,
2023-09-11,63,고금리(2022~),-6.69,-6.11,7.52,9.22,
2023-09-12,63,고금리(2022~),-9.29,-7.44,5.42,7.84,
2023-09-13,63,고금리(2022~),-14.95,-13.31,-3.54,1.46,
2023-09-14,63,고금리(2022~),-13.89,-13.2,-5.7,1.59,
2023-09-15,63,고금리(2022~),-14.66,-14.25,-7.07,0.38,
2023-09-18,63,고금리(2022~),-14.93,-13.5,-2.92,1.27,
2023-09-19,63,고금리(2022~),-14.29,-12.19,-3.61,2.79,
2023-09-20,63,고금리(2022~),-11.39,-9.43,-5.26,5.79,
2023-09-21,63,고금리(2022~),-18.62,-18.09,-12.14,-4.35,
2023-09-22,63,고금리(2022~),-20.61,-19.94,-13.62,-6.67,
2023-09-25,63,고금리(2022~),-24.74,-23.1,-20.17,-10.99,
2023-09-26,63,고금리(2022~),-23.63,-23.23,-20.26,-11.19,
2023-09-27,63,고금리(2022~),-19.95,-18.3,-9.38,-4.83,
2023-10-04,63,고금리(2022~),-28.76,-27.9,-18.8,-18.61,
2023-10-05,63,고금리(2022~),-29.09,-27.1,-21.41,-17.39,
2023-10-06,63,고금리(2022~),-27.65,-26.99,-17.0,-17.23,
2023-10-10,63,고금리(2022~),-29.66,-28.26,-18.17,-19.28,
2023-10-11,63,고금리(2022~),-26.64,-24.85,-14.13,-14.61,
2023-10-12,63,고금리(2022~),-19.46,-17.34,-7.1,-4.78,
2023-10-13,63,고금리(2022~),-19.82,-18.11,-9.07,-5.8,
2023-10-16,63,고금리(2022~),-20.35,-19.76,-8.19,-7.94,
2023-10-17,63,고금리(2022~),-15.05,-13.57,-0.94,-0.19,
2023-10-18,63,고금리(2022~),-18.71,-18.1,-6.17,-5.74,
2023-10-19,63,고금리(2022~),-22.16,-20.02,-10.77,-8.33,
2023-10-20,63,고금리(2022~),-22.92,-21.9,-13.97,-10.95,
2023-10-23,63,고금리(2022~),-23.77,-22.92,-15.29,-12.33,
2023-10-24,63,고금리(2022~),-17.44,-14.51,-5.3,-1.91,
2023-10-25,63,고금리(2022~),-19.97,-18.24,-10.23,-6.82,
2023-10-26,63,고금리(2022~),-29.83,-28.55,-21.97,-21.31,
2023-10-27,63,고금리(2022~),-25.13,-23.23,-17.57,-13.39,
2023-10-30,63,고금리(2022~),-24.36,-23.11,-17.54,-13.22,
2023-10-31,63,고금리(2022~),-25.61,-23.77,-21.87,-14.24,
2023-11-01,63,고금리(2022~),-26.7,-26.02,-23.64,-17.42,
2023-11-02,63,고금리(2022~),-22.11,-21.4,-14.01,-11.64,
2023-11-03,63,고금리(2022~),-18.88,-16.93,-10.24,-5.83,
2023-11-06,63,고금리(2022~),13.46,18.45,17.83,21.36,
2023-11-07,63,고금리(2022~),2.23,3.97,4.91,8.6,
2023-11-08,63,고금리(2022~),-7.62,-7.04,-4.35,-2.49,
2023-11-09,63,고금리(2022~),-13.03,-12.2,-9.21,-8.25,
2023-11-10,63,고금리(2022~),-17.45,-16.92,-14.3,-14.19,
2023-11-13,63,고금리(2022~),-20.95,-20.79,-19.32,-19.45,
2023-11-14,63,고금리(2022~),-16.59,-14.88,-11.69,-12.07,
2023-11-15,63,고금리(2022~),-14.12,-11.91,-9.17,-8.59,
2023-11-16,63,고금리(2022~),-15.84,-13.93,-11.14,-11.02,
2023-11-17,63,고금리(2022~),-19.69,-18.56,-18.52,-17.14,
2023-11-20,63,고금리(2022~),-16.74,-14.74,-15.46,-12.46,
2023-11-21,63,고금리(2022~),-16.68,-16.69,-17.76,-14.91,
2023-11-22,63,고금리(2022~),-19.08,-17.66,-19.5,-16.17,
2023-11-23,63,고금리(2022~),-15.32,-13.92,-14.97,-11.32,
2023-11-24,63,고금리(2022~),-19.63,-18.83,-18.36,-17.49,
2023-11-27,63,고금리(2022~),-21.6,-20.9,-24.3,-20.31,
2023-11-28,63,고금리(2022~),-22.41,-20.84,-24.51,-20.23,
2023-11-29,63,고금리(2022~),-20.09,-18.1,-24.36,-16.5,
2023-11-30,63,고금리(2022~),-18.61,-17.03,-21.06,-15.16,
2023-12-01,63,고금리(2022~),-18.0,-16.55,-17.07,-14.53,
2023-12-04,63,고금리(2022~),-21.27,-20.04,-24.69,-18.96,
2023-12-05,63,고금리(2022~),-24.89,-23.9,-29.7,-24.64,
2023-12-06,63,고금리(2022~),-26.96,-26.01,-32.51,-27.64,
2023-12-07,63,고금리(2022~),-28.12,-27.23,-29.77,-29.59,
2023-12-08,63,고금리(2022~),-23.44,-21.78,-22.58,-21.82,
2023-12-11,63,고금리(2022~),-20.35,-18.12,-16.85,-16.76,
2023-12-12,63,고금리(2022~),-22.52,-20.91,-20.27,-20.42,
2023-12-13,63,고금리(2022~),-24.87,-22.54,-21.99,-22.76,
2023-12-14,63,고금리(2022~),-21.43,-20.24,-19.92,-19.57,
2023-12-15,63,고금리(2022~),-24.28,-24.37,-24.78,-25.29,
2023-12-18,63,고금리(2022~),-21.71,-21.14,-22.08,-20.73,
2023-12-19,63,고금리(2022~),-22.85,-22.67,-25.79,-22.78,
2023-12-20,63,고금리(2022~),-23.13,-23.67,-26.95,-24.22,
2023-12-21,63,고금리(2022~),-22.9,-23.29,-26.5,-23.64,
2023-12-22,63,고금리(2022~),-23.89,-24.22,-28.16,-25.03,
2023-12-26,63,고금리(2022~),-23.77,-23.67,-24.44,-24.2,
2023-12-27,63,고금리(2022~),-21.03,-20.52,-23.89,-19.86,
2023-12-28,63,고금리(2022~),-14.12,-13.42,-15.71,-10.36,
2024-01-02,63,고금리(2022~),-9.7,-10.47,-15.77,-6.77,
2024-01-03,63,고금리(2022~),-13.66,-13.91,-17.54,-10.94,
2024-01-04,63,고금리(2022~),-12.28,-11.25,-11.01,-7.59,
2024-01-05,63,고금리(2022~),-7.83,-7.17,-11.77,-3.08,
2024-01-08,63,고금리(2022~),-7.96,-8.89,-14.19,-4.99,
2024-01-09,63,고금리(2022~),-6.76,-5.85,-13.26,-1.69,
2024-01-10,63,고금리(2022~),-8.8,-10.11,-12.49,-6.52,
2024-01-11,63,고금리(2022~),-5.84,-6.24,-6.94,-2.25,
2024-01-12,63,고금리(2022~),-5.26,-5.52,-4.5,-1.43,
2024-01-15,63,고금리(2022~),-6.73,-6.93,-7.83,-3.0,
2024-01-16,63,고금리(2022~),-13.58,-13.5,-13.04,-10.2,
2024-01-17,63,고금리(2022~),-15.37,-15.21,-15.2,-12.44,
2024-01-18,63,고금리(2022~),-16.18,-16.77,-17.95,-14.35,
2024-01-19,63,고금리(2022~),-17.18,-18.49,-19.59,-16.64,
2024-01-22,63,고금리(2022~),-23.23,-23.63,-26.27,-23.68,
2024-01-23,63,고금리(2022~),-21.0,-20.43,-24.23,-19.07,
2024-01-24,63,고금리(2022~),-22.73,-23.74,-26.61,-23.85,
2024-01-25,63,고금리(2022~),-27.14,-28.1,-30.94,-30.51,
2024-01-26,63,고금리(2022~),-22.72,-23.07,-23.84,-23.18,
2024-01-29,63,고금리(2022~),-25.11,-25.44,-27.67,-26.87,
2024-01-30,63,고금리(2022~),-23.8,-24.14,-24.77,-24.95,
2024-01-31,63,고금리(2022~),-28.08,-28.92,-30.94,-32.69,
2024-02-01,63,고금리(2022~),-27.27,-27.11,-28.91,-29.82,
2024-02-02,63,고금리(2022~),-22.19,-22.22,-21.84,-22.65,
2024-02-05,63,고금리(2022~),-23.15,-22.79,-25.4,-23.5,
2024-02-06,63,고금리(2022~),-21.16,-21.37,-24.74,-21.41,
2024-02-07,63,고금리(2022~),-20.81,-20.16,-25.29,-19.77,
2024-02-08,63,고금리(2022~),-17.7,-17.96,-20.21,-16.98,
2024-02-13,63,고금리(2022~),-6.15,-6.31,-7.12,-2.47,
2024-02-14,63,고금리(2022~),-5.43,-4.76,-3.95,-0.82,
2024-02-15,63,고금리(2022~),-4.62,-5.02,-6.07,-1.1,
2024-02-16,63,고금리(2022~),-4.64,-4.98,-5.32,-1.06,
2024-02-19,63,고금리(2022~),-3.14,-2.58,-2.71,1.46,
2024-02-20,63,고금리(2022~),0.0,0.06,-2.17,4.09,
2024-02-21,63,고금리(2022~),-2.68,-3.71,-4.72,0.44,
2024-02-22,63,고금리(2022~),-1.21,-1.88,-5.11,2.3,
2024-02-23,63,고금리(2022~),2.65,3.46,-1.25,7.55,
2024-02-26,63,고금리(2022~),5.76,5.69,2.72,9.6,
2024-02-27,63,고금리(2022~),-0.37,-0.84,-4.35,3.39,
2024-02-28,63,고금리(2022~),2.0,1.81,1.15,5.85,
2024-02-29,63,고금리(2022~),1.33,1.94,1.96,5.97,
2024-03-04,63,고금리(2022~),2.18,1.87,5.16,5.91,
2024-03-05,63,고금리(2022~),-4.32,-5.86,-1.89,-1.65,
2024-03-06,63,고금리(2022~),-1.21,-1.39,2.68,3.01,
2024-03-07,63,고금리(2022~),-5.17,-5.84,-1.58,-1.56,
2024-03-08,63,고금리(2022~),-1.0,0.2,4.44,4.44,
2024-03-11,63,고금리(2022~),0.84,0.9,5.03,5.12,
2024-03-12,63,고금리(2022~),9.07,9.14,12.86,12.46,
2024-03-13,63,고금리(2022~),8.77,8.46,12.3,11.86,
2024-03-14,63,고금리(2022~),8.4,7.8,10.69,11.29,
2024-03-15,63,고금리(2022~),5.73,3.68,6.42,7.52,
2024-03-18,63,고금리(2022~),10.93,10.81,12.93,13.74,
2024-03-19,63,고금리(2022~),11.57,10.19,13.16,13.21,
2024-03-20,63,고금리(2022~),14.08,12.71,15.56,15.36,
2024-03-21,63,고금리(2022~),18.63,17.18,18.82,18.76,
2024-03-22,63,고금리(2022~),19.48,17.87,20.53,19.31,
2024-03-25,63,고금리(2022~),24.49,22.78,24.48,22.81,
2024-03-26,63,고금리(2022~),25.88,26.2,26.21,25.21,
2024-03-27,63,고금리(2022~),19.58,18.49,18.18,19.66,
2024-03-28,63,고금리(2022~),24.98,23.58,25.28,23.59,
2024-03-29,63,고금리(2022~),15.73,14.98,17.18,17.28,
2024-04-01,63,고금리(2022~),14.3,12.95,15.34,15.68,
2024-04-02,63,고금리(2022~),3.45,2.14,5.22,5.96,
2024-04-03,63,고금리(2022~),-2.64,-2.3,1.45,1.52,
2024-04-04,63,고금리(2022~),-2.31,-2.14,1.21,1.68,
2024-04-05,63,고금리(2022~),-4.47,-6.41,-2.98,-2.97,
2024-04-08,63,고금리(2022~),-4.25,-5.82,-2.32,-2.32,
2024-04-09,63,고금리(2022~),-3.84,-4.49,-1.09,-0.9,
2024-04-11,63,고금리(2022~),-4.24,-5.74,-2.4,-2.24,
2024-04-12,63,고금리(2022~),-1.46,-1.58,2.07,2.16,
2024-04-15,63,고금리(2022~),1.13,0.12,3.18,3.91,
2024-04-16,63,고금리(2022~),-2.23,-3.22,-0.26,0.42,
2024-04-17,63,고금리(2022~),-5.39,-6.59,-3.17,-3.15,
2024-04-18,63,고금리(2022~),6.4,6.63,9.61,9.81,
2024-04-19,63,고금리(2022~),2.76,1.1,4.41,4.63,
2024-04-22,63,고금리(2022~),4.2,3.92,6.46,7.22,
2024-04-23,63,고금리(2022~),8.64,8.7,12.17,11.67,
2024-04-24,63,고금리(2022~),14.24,14.09,16.69,16.03,
2024-04-25,63,고금리(2022~),8.01,5.91,8.45,9.13,
2024-04-26,63,고금리(2022~),8.75,8.22,9.27,11.17,
2024-04-29,63,고금리(2022~),12.7,11.9,14.03,14.23,
2024-04-30,63,고금리(2022~),9.0,7.56,9.79,10.62,
2024-05-02,63,고금리(2022~),17.66,16.21,18.21,18.4,
2024-05-03,63,고금리(2022~),41.75,46.26,41.33,41.85,
2024-05-07,63,고금리(2022~),21.22,19.24,27.56,27.42,
2024-05-08,63,고금리(2022~),16.24,14.21,23.16,23.78,
2024-05-09,63,고금리(2022~),16.44,15.59,24.26,24.87,
2024-05-10,63,고금리(2022~),7.84,6.15,16.79,17.47,
2024-05-13,63,고금리(2022~),2.87,2.44,12.9,14.13,
2024-05-14,63,고금리(2022~),6.41,5.23,15.4,16.6,
2024-05-16,63,고금리(2022~),4.68,3.58,15.6,15.22,
2024-05-17,63,고금리(2022~),-7.91,-8.75,1.89,2.54,
2024-05-20,63,고금리(2022~),-4.46,-5.66,4.92,5.89,
2024-05-21,63,고금리(2022~),-6.36,-6.59,4.49,4.95,
2024-05-22,63,고금리(2022~),-3.27,-4.26,7.11,7.39,
2024-05-23,63,고금리(2022~),-3.32,-4.44,6.95,7.22,
2024-05-24,63,고금리(2022~),-6.0,-6.9,4.06,4.68,
2024-05-27,63,고금리(2022~),-0.77,-0.65,11.26,10.82,
2024-05-28,63,고금리(2022~),0.54,-0.22,11.53,11.24,
2024-05-29,63,고금리(2022~),-3.03,-4.19,6.67,7.26,
2024-05-30,63,고금리(2022~),-3.2,-3.87,5.91,7.59,
2024-05-31,63,고금리(2022~),-4.54,-4.56,6.81,6.93,
2024-06-03,63,고금리(2022~),-4.22,-5.22,5.64,6.28,
2024-06-04,63,고금리(2022~),1.39,0.14,10.67,11.65,
2024-06-05,63,고금리(2022~),12.83,12.23,10.38,22.49,
2024-06-07,63,고금리(2022~),21.17,21.55,30.13,29.22,
2024-06-10,63,고금리(2022~),25.43,25.65,34.07,32.23,
2024-06-11,63,고금리(2022~),25.42,24.45,33.46,31.46,
2024-06-12,63,고금리(2022~),29.72,27.84,37.68,33.8,
2024-06-13,63,고금리(2022~),26.96,25.35,35.72,32.17,
2024-06-14,63,고금리(2022~),14.22,13.32,24.35,23.83,
2024-06-17,63,고금리(2022~),13.63,13.42,25.85,23.9,
2024-06-18,63,고금리(2022~),11.14,9.75,23.0,21.07,
2024-06-19,63,고금리(2022~),7.11,7.17,20.84,18.99,
2024-06-20,63,고금리(2022~),3.61,3.97,17.21,16.19,
2024-06-21,63,고금리(2022~),-1.44,-1.83,11.52,11.1,
2024-06-24,63,고금리(2022~),-0.23,-0.15,13.44,12.78,
2024-06-25,63,고금리(2022~),-5.7,-5.35,7.89,7.98,
2024-06-26,63,고금리(2022~),-4.58,-4.06,9.48,9.31,
2024-06-27,63,고금리(2022~),-1.94,-0.99,12.86,12.33,
2024-06-28,63,고금리(2022~),-2.49,-3.85,9.45,9.59,
2024-07-01,63,고금리(2022~),-2.1,-2.55,10.06,10.81,
2024-07-02,63,고금리(2022~),-9.34,-10.42,1.8,2.54,
2024-07-03,63,고금리(2022~),-4.21,-4.05,8.91,9.03,
2024-07-04,63,고금리(2022~),-1.65,-1.85,10.02,11.15,
2024-07-05,63,고금리(2022~),4.53,5.01,3.33,17.39,
2024-07-08,63,고금리(2022~),8.06,6.73,13.85,18.86,
2024-07-09,63,고금리(2022~),6.48,5.12,8.42,17.51,
2024-07-10,63,고금리(2022~),8.59,8.44,15.28,20.41,
2024-07-11,63,고금리(2022~),7.17,6.71,12.19,18.95,
2024-07-12,63,고금리(2022~),10.44,10.41,18.96,22.13,
2024-07-15,63,고금리(2022~),7.15,7.04,17.66,19.42,
2024-07-16,63,고금리(2022~),10.45,9.91,23.03,21.97,
2024-07-17,63,고금리(2022~),3.82,3.34,16.77,16.38,
2024-07-18,63,고금리(2022~),5.83,5.76,20.3,18.56,
2024-07-19,63,고금리(2022~),9.71,9.68,24.42,21.84,
2024-07-22,63,고금리(2022~),-1.07,-2.54,11.34,10.93,
2024-07-23,63,고금리(2022~),-1.92,-2.68,11.09,10.8,
2024-07-24,63,고금리(2022~),1.47,1.29,15.12,14.62,
2024-07-25,63,고금리(2022~),-4.31,-5.47,8.06,7.97,
2024-07-26,63,고금리(2022~),-0.15,-0.15,14.02,13.4,
2024-07-29,63,고금리(2022~),-7.87,-7.44,6.57,7.01,
2024-07-30,63,고금리(2022~),-5.9,-6.64,6.95,7.86,
2024-07-31,63,고금리(2022~),-3.66,-3.64,10.28,10.95,
2024-08-01,63,고금리(2022~),3.3,3.35,18.07,17.44,
2024-08-02,63,고금리(2022~),-8.8,-9.07,4.02,4.81,
2024-08-05,63,고금리(2022~),-22.45,-25.22,-20.63,-20.21,
2024-08-06,63,고금리(2022~),-5.81,-4.17,-0.04,2.67,
2024-08-07,63,고금리(2022~),4.9,6.39,4.5,12.87,
2024-08-08,63,고금리(2022~),5.62,6.44,8.65,12.92,
2024-08-09,63,고금리(2022~),10.1,10.2,9.37,15.93,
2024-08-12,63,고금리(2022~),9.75,8.69,11.33,14.68,
2024-08-13,63,고금리(2022~),12.42,11.93,15.77,17.49,
2024-08-14,63,고금리(2022~),17.65,19.42,24.48,23.24,
2024-08-16,63,고금리(2022~),22.24,21.68,26.51,24.83,
2024-08-19,63,고금리(2022~),23.4,24.4,29.97,26.89,
2024-08-20,63,고금리(2022~),14.63,14.25,22.25,20.08,
2024-08-21,63,고금리(2022~),15.81,15.97,22.9,21.5,
2024-08-22,63,고금리(2022~),15.76,14.9,21.31,20.65,
2024-08-23,63,고금리(2022~),16.39,15.99,22.71,21.49,
2024-08-26,63,고금리(2022~),20.45,20.03,25.45,24.7,
2024-08-27,63,고금리(2022~),17.81,18.21,25.1,23.35,
2024-08-28,63,고금리(2022~),12.26,11.7,17.53,18.51,
2024-08-29,63,고금리(2022~),14.18,14.97,19.67,21.24,
2024-08-30,63,고금리(2022~),19.88,19.01,24.14,24.23,
2024-09-02,63,고금리(2022~),22.8,24.92,30.58,28.45,
2024-09-03,63,고금리(2022~),30.17,29.6,31.45,31.86,
2024-09-04,63,고금리(2022~),8.84,7.34,12.45,15.48,
2024-09-05,63,고금리(2022~),6.22,5.51,10.54,13.86,
2024-09-06,63,고금리(2022~),-3.19,-3.56,-2.53,5.07,
2024-09-09,63,고금리(2022~),-1.47,-0.35,3.76,8.14,
2024-09-10,63,고금리(2022~),-4.85,-4.43,-1.61,3.97,
2024-09-11,63,고금리(2022~),-1.38,-0.15,5.31,8.27,
2024-09-12,63,고금리(2022~),5.02,5.98,11.36,13.52,
2024-09-13,63,고금리(2022~),11.07,12.65,20.03,19.42,
2024-09-19,63,고금리(2022~),19.17,20.71,27.36,25.54,
2024-09-20,63,고금리(2022~),19.62,20.44,27.87,25.36,
2024-09-23,63,고금리(2022~),21.11,20.1,28.32,25.11,
2024-09-24,63,고금리(2022~),27.43,28.73,35.86,30.85,
2024-09-25,63,고금리(2022~),25.45,27.18,33.16,29.76,
2024-09-26,63,고금리(2022~),28.17,30.72,37.53,31.92,
2024-09-27,63,고금리(2022~),25.14,25.53,30.96,28.45,
2024-09-30,63,고금리(2022~),12.69,13.96,20.67,20.25,
2024-10-02,63,고금리(2022~),9.98,12.54,18.4,19.16,
2024-10-04,63,고금리(2022~),12.93,14.3,18.61,20.53,
2024-10-07,63,고금리(2022~),15.2,17.88,22.54,23.21,
2024-10-08,63,고금리(2022~),14.7,15.51,19.35,21.39,
2024-10-10,63,고금리(2022~),15.73,17.26,15.62,22.75,
2024-10-11,63,고금리(2022~),17.25,17.58,23.64,23.0,
2024-10-14,63,고금리(2022~),11.75,12.53,18.42,19.17,
2024-10-15,63,고금리(2022~),15.71,17.71,24.06,23.2,
2024-10-16,63,고금리(2022~),7.59,7.5,13.44,15.12,
2024-10-17,63,고금리(2022~),7.17,8.28,14.83,15.79,
2024-10-18,63,고금리(2022~),1.92,2.0,7.81,10.1,
2024-10-21,63,고금리(2022~),5.48,6.35,11.95,13.95,
2024-10-22,63,고금리(2022~),-3.13,-2.28,0.7,5.66,
2024-10-23,63,고금리(2022~),0.84,2.03,3.26,9.76,
2024-10-24,63,고금리(2022~),-3.72,-3.65,-1.45,4.2,
2024-10-25,63,고금리(2022~),-5.71,-5.03,-1.67,2.75,
2024-10-28,63,고금리(2022~),7.23,8.55,13.82,15.73,
2024-10-29,63,고금리(2022~),3.76,4.75,6.26,12.62,
2024-10-30,63,고금리(2022~),-2.52,-1.41,1.54,6.83,
2024-10-31,63,고금리(2022~),-3.57,-1.64,-0.27,6.61,
2024-11-01,63,고금리(2022~),-8.4,-8.02,-3.83,-0.24,
2024-11-04,63,고금리(2022~),0.75,2.01,4.85,8.93,
2024-11-05,63,고금리(2022~),-0.49,0.8,2.63,7.77,
2024-11-06,63,고금리(2022~),-2.85,-2.17,0.47,4.79,
2024-11-07,63,고금리(2022~),-7.0,-5.94,-3.78,0.84,
2024-11-08,63,고금리(2022~),-6.17,-6.17,-10.04,0.6,
2024-11-11,63,고금리(2022~),-12.1,-11.44,-11.29,-5.29,
2024-11-12,63,고금리(2022~),-15.09,-14.96,-13.46,-9.59,
2024-11-13,63,고금리(2022~),-21.62,-21.12,-19.6,-17.94,
2024-11-14,63,고금리(2022~),-21.15,-21.19,-17.57,-18.04,
2024-11-15,63,고금리(2022~),-21.61,-21.32,-18.53,-18.21,
2024-11-18,63,고금리(2022~),-20.94,-19.72,-17.51,-16.06,
2024-11-19,63,고금리(2022~),-22.98,-22.59,-19.71,-20.17,
2024-11-20,63,고금리(2022~),-24.6,-24.15,-22.99,-22.47,
2024-11-21,63,고금리(2022~),-25.35,-24.28,-24.84,-22.65,
2024-11-22,63,고금리(2022~),-22.29,-22.41,-20.02,-19.65,
2024-11-25,63,고금리(2022~),-13.68,-12.0,-10.59,-7.11,
2024-11-26,63,고금리(2022~),-18.27,-17.78,-15.72,-14.37,
2024-11-27,63,고금리(2022~),-15.3,-14.44,-13.38,-9.98,
2024-11-28,63,고금리(2022~),-12.93,-11.59,-9.71,-6.5,
2024-11-29,63,고금리(2022~),-16.72,-15.75,-14.04,-11.78,
2024-12-02,63,고금리(2022~),-14.79,-13.44,-10.37,-8.9,
2024-12-03,63,고금리(2022~),-11.8,-10.44,-6.87,-5.58,
2024-12-04,63,고금리(2022~),-12.81,-12.71,-9.62,-8.38,
2024-12-05,63,고금리(2022~),-16.25,-17.58,-13.98,-14.2,
2024-12-06,63,고금리(2022~),-21.57,-22.37,-19.28,-20.66,
2024-12-09,63,고금리(2022~),-29.07,-28.59,-28.3,-30.62,
2024-12-10,63,고금리(2022~),-19.47,-18.29,-18.58,-16.38,
2024-12-11,63,고금리(2022~),-14.63,-14.47,-14.59,-11.31,
2024-12-12,63,고금리(2022~),-8.48,-9.02,-10.89,-4.85,
2024-12-13,63,고금리(2022~),-9.57,-10.22,-9.1,-6.19,
2024-12-16,63,고금리(2022~),-6.39,-7.79,-8.43,-3.42,
2024-12-17,63,고금리(2022~),-9.97,-11.76,-12.25,-7.99,
2024-12-18,63,고금리(2022~),-6.26,-7.34,-8.0,-2.92,
2024-12-19,63,고금리(2022~),-7.54,-9.41,-12.65,-5.42,
2024-12-20,63,고금리(2022~),-6.64,-6.81,-13.59,-2.33,
2024-12-23,63,고금리(2022~),-8.9,-9.5,-10.13,-5.1,
2024-12-24,63,고금리(2022~),-5.3,-5.91,-6.31,-1.08,
2024-12-26,63,고금리(2022~),-5.59,-6.08,-6.82,-1.26,
2024-12-27,63,고금리(2022~),-9.06,-11.15,-11.31,-6.97,
2024-12-30,63,고금리(2022~),5.49,3.52,2.24,9.22,
2025-01-02,63,고금리(2022~),3.06,0.51,0.26,6.51,
2025-01-03,63,고금리(2022~),17.59,15.24,15.34,19.25,
2025-01-06,63,고금리(2022~),5.52,3.14,7.84,10.25,
2025-01-07,63,고금리(2022~),2.26,1.44,7.05,8.71,
2025-01-08,63,고금리(2022~),-1.17,-3.48,2.59,4.07,
2025-01-09,63,고금리(2022~),-0.88,-2.94,2.73,4.63,
2025-01-10,63,고금리(2022~),2.6,0.73,4.01,8.42,
2025-01-13,63,고금리(2022~),-5.51,-6.22,-4.28,1.46,
2025-01-14,63,고금리(2022~),-3.7,-4.24,-1.07,3.44,
2025-01-15,63,고금리(2022~),-4.41,-5.51,-4.58,2.1,
2025-01-16,63,고금리(2022~),0.0,-0.0,4.44,7.4,
2025-01-17,63,고금리(2022~),-4.16,-5.22,-2.65,2.34,
2025-01-20,63,고금리(2022~),-2.34,-2.44,1.15,5.17,
2025-01-21,63,고금리(2022~),-2.71,-4.4,-1.59,3.18,
2025-01-22,63,고금리(2022~),2.38,1.37,3.89,8.92,
2025-01-23,63,고금리(2022~),-0.91,-2.5,-4.54,5.19,
2025-01-24,63,고금리(2022~),3.87,3.27,9.0,10.75,
2025-01-31,63,고금리(2022~),1.63,0.16,4.93,7.89,
2025-02-03,63,고금리(2022~),-4.81,-5.85,-3.92,1.4,
2025-02-04,63,고금리(2022~),-1.28,-1.74,3.32,5.37,
2025-02-05,63,고금리(2022~),4.94,4.12,4.75,10.94,
2025-02-06,63,고금리(2022~),7.41,5.56,8.43,12.2,
2025-02-07,63,고금리(2022~),6.16,4.01,1.97,10.84,
2025-02-10,63,고금리(2022~),6.18,5.16,10.04,11.86,
2025-02-11,63,고금리(2022~),7.28,6.35,12.6,12.93,
2025-02-12,63,고금리(2022~),9.52,8.84,16.07,15.13,
2025-02-13,63,고금리(2022~),13.67,12.78,19.67,18.45,
2025-02-14,63,고금리(2022~),18.13,18.18,23.72,22.55,
2025-02-17,63,고금리(2022~),19.08,17.74,24.32,22.23,
2025-02-18,63,고금리(2022~),19.88,19.3,25.9,23.4,
2025-02-19,63,고금리(2022~),22.6,20.8,26.48,24.49,
2025-02-20,63,고금리(2022~),15.92,14.56,21.02,19.76,
