날짜,종가(원),집행가,범위 하단,범위 상단,재조정,활성 레벨,보유 슬롯,매수,매도,자금부족,매수 투입액,상한 발동,연장 레벨,보유 투입액,거래비용,RP금리(%),파킹금리(%),RP이자,파킹이자,미인출이자,원천징수,매매과세,원화현금,달러 평가액,총자산
2010-11-11,1107.9,1107.9,918.1091,1453.35,False,57,33,0,0,0,0.0,0,0,49347774.0,0.0,0.4,2.36,490.0,4801.0,53197.0,0.0,0.0,74245798.0,44720964.0,119019959.0
2010-11-12,1127.8,1127.8,918.1091,1453.35,False,57,31,0,2,0,0.0,0,0,45167442.0,7618.0,0.4,2.36,499.0,4801.0,58583.0,0.0,0.0,78470133.0,41292285.0,119821001.0
2010-11-15,1131.9,1131.9,918.1091,1453.35,False,57,31,0,0,0,0.0,0,0,45167442.0,0.0,0.4,2.36,1362.0,15221.0,75186.0,0.0,0.0,78470133.0,41442399.0,119987718.0
2010-11-16,1129.5,1129.5,918.1091,1453.35,False,57,31,0,0,0,0.0,0,0,45167442.0,0.0,0.4,2.5,453.0,5375.0,80999.0,0.0,0.0,78470133.0,41354527.0,119905660.0
2010-11-17,1144.9,1144.9,918.1091,1453.35,False,57,30,0,1,0,0.0,0,0,43127536.0,3739.0,0.4,2.5,459.0,5375.0,86931.0,0.0,0.0,80543632.0,39841132.0,120471695.0
2010-11-18,1134.9,1134.9,918.1091,1453.35,False,57,30,0,0,0,0.0,0,0,43127536.0,0.0,0.4,2.5,433.0,5517.0,92813.0,0.0,0.0,80543632.0,39493144.0,120129589.0
2010-11-19,1133.6,1133.6,918.1091,1453.35,False,57,30,0,0,0,0.0,0,0,43127536.0,0.0,0.4,2.5,432.0,5517.0,98753.0,0.0,0.0,80543632.0,39447905.0,120090290.0
2010-11-22,1125.7,1125.7,918.1091,1453.35,False,57,31,1,0,0,2102336.0,0,0,45229872.0,3784.0,0.4,2.5,1288.0,16550.0,116531.0,0.0,0.0,78441296.0,41271547.0,119829374.0
2010-11-23,1137.5,1137.5,918.1091,1453.35,False,57,30,0,1,0,0.0,0,0,43127536.0,3817.0,0.4,2.5,434.0,5373.0,122440.0,0.0,0.0,80558029.0,39583621.0,120264089.0
2010-11-24,1142.3,1142.3,918.1091,1453.35,False,57,30,0,0,0,0.0,0,0,43127536.0,0.0,0.4,2.5,436.0,5518.0,128437.0,0.0,0.0,80558029.0,39750655.0,120437120.0
2010-11-25,1137.8,1137.8,918.1091,1453.35,False,57,30,0,0,0,0.0,0,0,43127536.0,0.0,0.4,2.5,434.0,5518.0,134346.0,0.0,0.0,80558029.0,39594060.0,120286435.0
2010-11-26,1159.5,1159.5,918.1091,1453.35,False,57,28,0,2,0,0.0,0,0,39031653.0,7510.0,0.4,2.5,442.0,5518.0,140519.0,0.0,0.0,84722944.0,36176768.0,121040231.0
2010-11-29,1152.5,1152.5,918.1091,1453.35,False,57,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,1182.0,17409.0,159039.0,0.0,0.0,84722944.0,35958366.0,120840349.0
2010-11-30,1159.7,1159.7,918.1091,1453.35,False,57,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,397.0,5803.0,165319.0,0.0,0.0,84722944.0,36183008.0,121071271.0
2010-12-01,1151.4,1151.4,930.7611,1453.35,True,56,28,0,0,0,0.0,0,0,39031653.0,11.0,0.4,2.5,394.0,5803.0,0.0,26399.0,0.0,84867954.0,35924045.0,120792000.0
2010-12-02,1149.3,1149.3,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,393.0,5813.0,6206.0,0.0,0.0,84867954.0,35858525.0,120732685.0
2010-12-03,1138.5,1138.5,930.7611,1453.35,False,56,29,1,0,0,2131007.0,0,0,41162661.0,3836.0,0.4,2.5,389.0,5813.0,12404.0,0.0,0.0,82736947.0,37648733.0,120398084.0
2010-12-06,1133.2,1133.2,930.7611,1453.35,False,56,30,1,0,0,2128160.0,0,0,43290821.0,3831.0,0.4,2.5,1209.0,17001.0,30610.0,0.0,0.0,80608787.0,39597798.0,120237195.0
2010-12-07,1131.4,1131.4,930.7611,1453.35,False,56,30,0,0,0,0.0,0,0,43290821.0,0.0,0.4,2.5,410.0,5521.0,36538.0,0.0,0.0,80608787.0,39534900.0,120180225.0
2010-12-08,1146.0,1146.0,930.7611,1453.35,False,56,29,0,1,0,0.0,0,0,41162661.0,3867.0,0.4,2.5,439.0,5521.0,42529.0,0.0,0.0,82753245.0,37896748.0,120692522.0
2010-12-09,1139.4,1139.4,930.7611,1453.35,False,56,29,0,0,0,0.0,0,0,41162661.0,0.0,0.4,2.5,413.0,5668.0,48594.0,0.0,0.0,82753245.0,37678495.0,120480333.0
2010-12-10,1143.8,1143.8,930.7611,1453.35,False,56,29,0,0,0,0.0,0,0,41162661.0,0.0,0.4,2.5,415.0,5668.0,54689.0,0.0,0.0,82753245.0,37823997.0,120631930.0
2010-12-13,1146.0,1146.0,930.7611,1453.35,False,56,29,0,0,0,0.0,0,0,41162661.0,0.0,0.4,2.5,1246.0,17004.0,72946.0,0.0,0.0,82753245.0,37896748.0,120722938.0
2010-12-14,1140.4,1140.4,930.7611,1453.35,False,56,29,0,0,0,0.0,0,0,41162661.0,0.0,0.4,2.5,413.0,5668.0,79003.0,0.0,0.0,82753245.0,37711563.0,120543811.0
2010-12-15,1154.8,1154.8,930.7611,1453.35,False,56,28,0,1,0,0.0,0,0,39031653.0,3884.0,0.4,2.5,418.0,5668.0,85157.0,0.0,0.0,84906987.0,36030126.0,121022270.0
2010-12-16,1152.6,1152.6,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,394.0,5816.0,91355.0,0.0,0.0,84906987.0,35961486.0,120959828.0
2010-12-17,1152.9,1152.9,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,394.0,5816.0,97567.0,0.0,0.0,84906987.0,35970846.0,120975400.0
2010-12-20,1150.2,1150.2,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,1180.0,17447.0,116178.0,0.0,0.0,84906987.0,35886605.0,120909770.0
2010-12-21,1155.3,1155.3,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,395.0,5816.0,122423.0,0.0,0.0,84906987.0,36045726.0,121075136.0
2010-12-22,1154.0,1154.0,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,395.0,5816.0,128624.0,0.0,0.0,84906987.0,36005166.0,121040777.0
2010-12-23,1148.8,1148.8,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,393.0,5816.0,134793.0,0.0,0.0,84906987.0,35842924.0,120884705.0
2010-12-24,1150.8,1150.8,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,393.0,5816.0,141018.0,0.0,0.0,84906987.0,35905325.0,120953330.0
2010-12-27,1149.0,1149.0,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,1179.0,17447.0,159629.0,0.0,0.0,84906987.0,35849164.0,120915780.0
2010-12-28,1148.0,1148.0,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,393.0,5816.0,165827.0,0.0,0.0,84906987.0,35817964.0,120890779.0
2010-12-29,1146.4,1146.4,930.7611,1453.35,False,56,28,0,0,0,0.0,0,0,39031653.0,0.0,0.4,2.5,392.0,5816.0,172020.0,0.0,0.0,84906987.0,35768044.0,120847051.0
2010-12-30,1134.8,1134.8,930.7611,1453.35,False,56,30,2,0,0,4265176.0,0,0,43296829.0,7677.0,0.4,2.5,388.0,5816.0,178109.0,0.0,0.0,80641812.0,39663618.0,120483539.0
2011-01-03,1126.5,1126.5,942.7227,1453.35,True,54,31,1,0,0,2225667.0,0,0,45522497.0,4017.0,0.4,2.5,1680.0,22094.0,0.0,31077.0,0.0,78586855.0,41595177.0,120182032.0
2011-01-04,1121.0,1121.0,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,429.0,5383.0,5812.0,0.0,0.0,78586855.0,41392094.0,119984761.0
2011-01-05,1126.0,1126.0,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,456.0,5383.0,11652.0,0.0,0.0,78586855.0,41576715.0,120175223.0
2011-01-06,1119.6,1119.6,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,453.0,5383.0,17483.0,0.0,0.0,78586855.0,41340400.0,119944738.0
2011-01-07,1122.3,1122.3,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,454.0,5383.0,23323.0,0.0,0.0,78586855.0,41440095.0,120050274.0
2011-01-10,1124.5,1124.5,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,1365.0,16148.0,40840.0,0.0,0.0,78586855.0,41521329.0,120149024.0
2011-01-11,1125.1,1125.1,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,455.0,5383.0,46679.0,0.0,0.0,78586855.0,41543483.0,120177018.0
2011-01-12,1119.4,1119.4,942.7227,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.5,453.0,5383.0,52496.0,0.0,0.0,78586855.0,41333015.0,119972367.0
2011-01-13,1114.2,1114.2,942.7227,1453.35,False,54,32,1,0,0,2218270.0,0,0,47740766.0,3993.0,0.4,2.68,451.0,5770.0,58699.0,0.0,0.0,76368585.0,43355286.0,119782570.0
2011-01-14,1114.8,1114.8,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.68,451.0,5607.0,64760.0,0.0,0.0,76368585.0,43378633.0,119811978.0
2011-01-17,1117.6,1117.6,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.68,1430.0,16822.0,83024.0,0.0,0.0,76368585.0,43487585.0,119939194.0
2011-01-18,1116.6,1116.6,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.68,476.0,5607.0,89101.0,0.0,0.0,76368585.0,43448674.0,119906360.0
2011-01-19,1110.3,1110.3,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.68,473.0,5607.0,95144.0,0.0,0.0,76368585.0,43203531.0,119667260.0
2011-01-20,1121.2,1121.2,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.7,478.0,5649.0,101342.0,0.0,0.0,76368585.0,43627667.0,120097595.0
2011-01-21,1124.1,1124.1,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.7,479.0,5649.0,107491.0,0.0,0.0,76368585.0,43740510.0,120216587.0
2011-01-24,1121.0,1121.0,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.71,1434.0,17010.0,125913.0,0.0,0.0,76368585.0,43619885.0,120114383.0
2011-01-25,1118.1,1118.1,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.71,477.0,5670.0,132034.0,0.0,0.0,76368585.0,43507041.0,120007661.0
2011-01-26,1116.0,1116.0,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.71,476.0,5670.0,138161.0,0.0,0.0,76368585.0,43425327.0,119932073.0
2011-01-27,1114.4,1114.4,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.72,475.0,5691.0,144312.0,0.0,0.0,76368585.0,43363068.0,119875966.0
2011-01-28,1113.8,1113.8,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.73,475.0,5712.0,150493.0,0.0,0.0,76368585.0,43339721.0,119858800.0
2011-01-31,1121.5,1121.5,942.7227,1453.35,False,54,32,0,0,0,0.0,0,0,47740766.0,0.0,0.4,2.75,1435.0,17261.0,169269.0,0.0,0.0,76368585.0,43639340.0,120177195.0
2011-02-01,1116.9,1116.9,944.4222,1453.35,True,54,32,0,0,0,0.0,0,0,47740766.0,11.0,0.4,2.75,476.0,5754.0,0.0,27019.0,0.0,76517002.0,43460347.0,119977349.0
2011-02-07,1107.5,1107.5,944.4222,1453.35,False,54,33,1,0,0,2215729.0,0,0,49956496.0,3988.0,0.4,2.78,2834.0,34967.0,37801.0,0.0,0.0,74301272.0,45306319.0,119645392.0
2011-02-08,1104.7,1104.7,944.4222,1453.35,False,54,33,0,0,0,0.0,0,0,49956496.0,0.0,0.4,2.79,471.0,5679.0,43944.0,0.0,0.0,74301272.0,45191775.0,119536991.0
2011-02-09,1108.9,1108.9,944.4222,1453.35,False,54,33,0,0,0,0.0,0,0,49956496.0,0.0,0.4,2.79,497.0,5679.0,50133.0,0.0,0.0,74301272.0,45363591.0,119714997.0
2011-02-10,1117.0,1117.0,944.4222,1453.35,False,54,33,0,0,0,0.0,0,0,49956496.0,0.0,0.4,2.81,501.0,5720.0,56382.0,0.0,0.0,74301272.0,45694951.0,120052606.0
2011-02-11,1128.6,1128.6,944.4222,1453.35,False,54,31,0,2,0,0.0,0,0,45522497.0,8094.0,0.4,2.82,506.0,5741.0,62674.0,0.0,0.0,78789951.0,41672718.0,120525343.0
2011-02-14,1122.8,1122.8,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.83,1363.0,18327.0,82338.0,0.0,0.0,78789951.0,41458558.0,120330847.0
2011-02-15,1119.3,1119.3,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.83,453.0,6109.0,88881.0,0.0,0.0,78789951.0,41329323.0,120208155.0
2011-02-16,1120.3,1120.3,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.84,453.0,6131.0,95471.0,0.0,0.0,78789951.0,41366247.0,120251669.0
2011-02-17,1117.4,1117.4,944.4222,1453.35,False,54,32,1,0,0,2225022.0,0,0,47747518.0,4005.0,0.4,2.85,452.0,6152.0,102056.0,0.0,0.0,76564930.0,43480183.0,120147169.0
2011-02-18,1112.1,1112.1,944.4222,1453.35,False,54,32,0,0,0,0.0,0,0,47747518.0,0.0,0.4,2.85,450.0,5978.0,108449.0,0.0,0.0,76564930.0,43273950.0,119947329.0
2011-02-21,1118.1,1118.1,944.4222,1453.35,False,54,32,0,0,0,0.0,0,0,47747518.0,0.0,0.4,2.85,1430.0,17935.0,127857.0,0.0,0.0,76564930.0,43507422.0,120200209.0
2011-02-22,1127.6,1127.6,944.4222,1453.35,False,54,31,0,1,0,0.0,0,0,45522497.0,4034.0,0.4,2.85,481.0,5978.0,134397.0,0.0,0.0,78802186.0,41635794.0,120572377.0
2011-02-23,1124.0,1124.0,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.85,455.0,6153.0,140973.0,0.0,0.0,78802186.0,41502867.0,120446026.0
2011-02-24,1131.2,1131.2,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.86,458.0,6175.0,147672.0,0.0,0.0,78802186.0,41768721.0,120718579.0
2011-02-25,1126.5,1126.5,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.86,456.0,6175.0,154257.0,0.0,0.0,78802186.0,41595177.0,120551620.0
2011-02-28,1128.7,1128.7,944.4222,1453.35,False,54,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.87,1370.0,18589.0,174238.0,0.0,0.0,78802186.0,41676411.0,120652835.0
2011-03-02,1128.2,1128.2,982.5095,1453.35,True,49,31,0,0,0,0.0,0,0,45522497.0,11.0,0.4,2.87,913.0,12392.0,0.0,28881.0,0.0,78960832.0,41657949.0,120618781.0
2011-03-03,1119.9,1119.9,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,2.93,453.0,6338.0,6792.0,0.0,0.0,78960832.0,41351477.0,120319101.0
2011-03-04,1114.6,1114.6,982.5095,1453.35,False,49,32,1,0,0,3640311.0,0,0,49162808.0,6553.0,0.4,2.97,451.0,6425.0,13666.0,0.0,0.0,75320521.0,44789538.0,120123724.0
2011-03-07,1119.2,1119.2,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49162808.0,0.0,0.4,2.99,1439.0,18510.0,33618.0,0.0,0.0,75320521.0,44974386.0,120328525.0
2011-03-08,1118.0,1118.0,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49162808.0,0.0,0.4,3.0,492.0,6191.0,40299.0,0.0,0.0,75320521.0,44926165.0,120286984.0
2011-03-09,1115.6,1115.6,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49162808.0,0.0,0.4,3.0,491.0,6191.0,46975.0,0.0,0.0,75320521.0,44829722.0,120197217.0
2011-03-10,1121.8,1121.8,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49162808.0,0.0,0.4,3.09,494.0,6376.0,53864.0,0.0,0.0,75320521.0,45078865.0,120453250.0
2011-03-11,1124.2,1124.2,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49162808.0,0.0,0.4,3.09,495.0,6376.0,60743.0,0.0,0.0,75320521.0,45175308.0,120556572.0
2011-03-14,1129.7,1129.7,982.5095,1453.35,False,49,31,0,1,0,0.0,0,0,45522497.0,6629.0,0.4,3.09,1492.0,19129.0,81386.0,0.0,0.0,78996878.0,41713335.0,120791600.0
2011-03-15,1134.8,1134.8,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,459.0,6688.0,88560.0,0.0,0.0,78996878.0,41901649.0,120987087.0
2011-03-16,1130.8,1130.8,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,458.0,6688.0,95683.0,0.0,0.0,78996878.0,41753952.0,120846513.0
2011-03-17,1135.3,1135.3,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,459.0,6688.0,102857.0,0.0,0.0,78996878.0,41920111.0,121019846.0
2011-03-18,1126.6,1126.6,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,456.0,6688.0,109945.0,0.0,0.0,78996878.0,41598870.0,120705693.0
2011-03-21,1124.9,1124.9,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,1366.0,20063.0,131362.0,0.0,0.0,78996878.0,41536099.0,120664339.0
2011-03-22,1121.0,1121.0,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,454.0,6688.0,138472.0,0.0,0.0,78996878.0,41392094.0,120527444.0
2011-03-23,1124.5,1124.5,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,455.0,6688.0,145644.0,0.0,0.0,78996878.0,41521329.0,120663851.0
2011-03-24,1121.0,1121.0,982.5095,1453.35,False,49,31,0,0,0,0.0,0,0,45522497.0,0.0,0.4,3.09,454.0,6688.0,152754.0,0.0,0.0,78996878.0,41392094.0,120541727.0
2011-03-25,1114.2,1114.2,982.5095,1453.35,False,49,32,1,0,0,3645385.0,0,0,49167882.0,6562.0,0.4,3.09,451.0,6688.0,159830.0,0.0,0.0,75351493.0,44779833.0,120291156.0
2011-03-28,1114.4,1114.4,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49167882.0,0.0,0.4,3.09,1433.0,19137.0,180402.0,0.0,0.0,75351493.0,44787871.0,120319765.0
2011-03-29,1110.2,1110.2,982.5095,1453.35,False,49,32,0,0,0,0.0,0,0,49167882.0,0.0,0.4,3.09,489.0,6379.0,187224.0,0.0,0.0,75351493.0,44619072.0,120157789.0
2011-03-30,1104.2,1104.2,982.5095,1453.35,False,49,33,1,0,0,3634044.0,0,0,52801926.0,6541.0,0.4,3.09,486.0,6379.0,194021.0,0.0,0.0,71717449.0,48005434.0,119916904.0
2011-03-31,1096.7,1096.7,982.5095,1453.35,False,49,34,1,0,0,3624161.0,0,0,56426087.0,6523.0,0.4,3.09,483.0,6071.0,200487.0,0.0,0.0,68093288.0,51297006.0,119590782.0
2011-04-01,1091.1,1091.1,987.2429,1453.35,True,48,35,1,0,0,3728226.0,0,0,60154312.0,6722.0,0.4,3.09,520.0,5765.0,0.0,31832.0,0.0,64539923.0,54756587.0,119296510.0
2011-04-04,1086.6,1086.6,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.09,1752.0,16391.0,18144.0,0.0,0.0,64539923.0,54530756.0,119088822.0
2011-04-05,1090.2,1090.2,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.09,600.0,5464.0,24213.0,0.0,0.0,64539923.0,54711421.0,119275556.0
2011-04-06,1086.8,1086.8,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.09,598.0,5464.0,30267.0,0.0,0.0,64539923.0,54540793.0,119110982.0
2011-04-07,1088.5,1088.5,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.09,599.0,5464.0,36334.0,0.0,0.0,64539923.0,54626107.0,119202363.0
2011-04-08,1083.0,1083.0,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.09,596.0,5464.0,42375.0,0.0,0.0,64539923.0,54350091.0,118932389.0
2011-04-11,1084.3,1084.3,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,1789.0,16444.0,60614.0,0.0,0.0,64539923.0,54415331.0,119015867.0
2011-04-12,1093.6,1093.6,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,601.0,5481.0,66747.0,0.0,0.0,64539923.0,54882049.0,119488719.0
2011-04-13,1087.8,1087.8,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,598.0,5481.0,72792.0,0.0,0.0,64539923.0,54590977.0,119203692.0
2011-04-14,1086.8,1086.8,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,598.0,5481.0,78865.0,0.0,0.0,64539923.0,54540793.0,119159580.0
2011-04-15,1089.9,1089.9,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,599.0,5481.0,84968.0,0.0,0.0,64539923.0,54696365.0,119321256.0
2011-04-18,1088.4,1088.4,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,1796.0,16444.0,103197.0,0.0,0.0,64539923.0,54621088.0,119264207.0
2011-04-19,1091.5,1091.5,987.2429,1453.35,False,48,35,0,0,0,0.0,0,0,60154312.0,0.0,0.4,3.1,600.0,5481.0,109307.0,0.0,0.0,64539923.0,54776661.0,119425891.0
2011-04-20,1082.2,1082.2,987.2429,1453.35,False,48,36,1,0,0,3717661.0,0,0,63871973.0,6692.0,0.4,3.1,595.0,5481.0,115292.0,0.0,0.0,60822261.0,58020912.0,118958466.0
2011-04-21,1080.3,1080.3,987.2429,1453.35,False,48,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.1,594.0,5166.0,121032.0,0.0,0.0,60822261.0,57919046.0,118862339.0
2011-04-22,1080.7,1080.7,987.2429,1453.35,False,48,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.11,635.0,5182.0,126854.0,0.0,0.0,60822261.0,57940491.0,118889607.0
2011-04-25,1081.3,1081.3,987.2429,1453.35,False,48,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.11,1906.0,15547.0,144314.0,0.0,0.0,60822261.0,57972660.0,118939235.0
2011-04-26,1086.3,1086.3,987.2429,1453.35,False,48,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.12,638.0,5199.0,150218.0,0.0,0.0,60822261.0,58240729.0,119213208.0
2011-04-27,1079.5,1079.5,987.2429,1453.35,False,48,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.12,634.0,5199.0,155957.0,0.0,0.0,60822261.0,57876155.0,118854373.0
2011-04-28,1071.2,1071.2,987.2429,1453.35,False,48,37,1,0,0,3700471.0,0,0,67572445.0,6661.0,0.4,3.12,629.0,5199.0,161665.0,0.0,0.0,57121790.0,61124970.0,118408425.0
2011-04-29,1071.5,1071.5,987.2429,1453.35,False,48,37,0,0,0,0.0,0,0,67572445.0,0.0,0.4,3.12,630.0,4883.0,167182.0,0.0,0.0,57121790.0,61142089.0,118431061.0
2011-05-02,1065.0,1065.0,1018.1783,1453.35,True,44,38,1,0,0,3979161.0,0,0,71551605.0,7177.0,0.4,3.13,1998.0,14695.0,0.0,28301.0,0.0,53298086.0,64743183.0,118041270.0
2011-05-03,1068.8,1068.8,1018.1783,1453.35,False,44,38,0,0,0,0.0,0,0,71551605.0,0.0,0.4,3.16,668.0,4614.0,5283.0,0.0,0.0,53298086.0,64974192.0,118277561.0
2011-05-04,1074.9,1074.9,1018.1783,1453.35,False,44,37,0,1,0,0.0,0,0,67572445.0,7216.0,0.4,3.16,716.0,4614.0,10617.0,0.0,0.0,57299791.0,61336100.0,118646508.0
2011-05-06,1083.2,1083.2,1018.1783,1453.35,False,44,36,0,1,0,0.0,0,0,63871973.0,6723.0,0.4,3.16,1355.0,9921.0,21904.0,0.0,0.0,61028258.0,58074526.0,119124688.0
2011-05-09,1082.4,1082.4,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,1908.0,15851.0,39660.0,0.0,0.0,61028258.0,58031635.0,119099553.0
2011-05-11,1074.9,1074.9,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,1263.0,10567.0,51458.0,0.0,0.0,61028258.0,57629531.0,118709247.0
2011-05-12,1085.1,1085.1,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,638.0,5284.0,57435.0,0.0,0.0,61028258.0,58176392.0,119262086.0
2011-05-13,1086.8,1086.8,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,639.0,5284.0,63368.0,0.0,0.0,61028258.0,58267536.0,119359161.0
2011-05-16,1091.2,1091.2,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,1923.0,15851.0,81171.0,0.0,0.0,61028258.0,58503437.0,119612866.0
2011-05-17,1088.5,1088.5,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,640.0,5284.0,87071.0,0.0,0.0,61028258.0,58358679.0,119474009.0
2011-05-18,1087.9,1087.9,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,639.0,5284.0,92989.0,0.0,0.0,61028258.0,58326511.0,119447758.0
2011-05-19,1086.2,1086.2,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,638.0,5284.0,98894.0,0.0,0.0,61028258.0,58235368.0,119362520.0
2011-05-20,1082.8,1082.8,1018.1783,1453.35,False,44,36,0,0,0,0.0,0,0,63871973.0,0.0,0.4,3.16,636.0,5284.0,104779.0,0.0,0.0,61028258.0,58053080.0,119186118.0
